id,name,unit,dataset_id
418,Groundnuts (in Shell Eq) - Import Quantity (FAO (2019)),tonnes,0
419,Groundnuts (in Shell Eq) - Stock Variation (FAO (2019)),tonnes,0
420,Groundnuts (in Shell Eq) - Export Quantity (FAO (2019)),tonnes,0
421,Groundnuts (in Shell Eq) - Domestic supply quantity (FAO (2019)),tonnes,0
422,Groundnuts (in Shell Eq) - Processing (FAO (2019)),tonnes,0
423,Groundnuts (in Shell Eq) - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
424,Groundnuts (Shelled Eq) - Import Quantity (FAO (2019)),tonnes,0
425,Groundnuts (Shelled Eq) - Stock Variation (FAO (2019)),tonnes,0
426,Groundnuts (Shelled Eq) - Export Quantity (FAO (2019)),tonnes,0
427,Groundnuts (Shelled Eq) - Domestic supply quantity (FAO (2019)),tonnes,0
428,Groundnuts (Shelled Eq) - Processing (FAO (2019)),tonnes,0
429,Groundnuts (Shelled Eq) - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
430,"Hard Fibres, Other - Import Quantity (FAO (2019))",tonnes,0
431,"Hard Fibres, Other - Domestic supply quantity (FAO (2019))",tonnes,0
432,"Hard Fibres, Other - Other uses (FAO (2019))",tonnes,0
433,"Lemons, Limes and products - Production (FAO (2019))",tonnes,0
434,"Lemons, Limes and products - Import Quantity (FAO (2019))",tonnes,0
435,"Lemons, Limes and products - Export Quantity (FAO (2019))",tonnes,0
436,"Lemons, Limes and products - Domestic supply quantity (FAO (2019))",tonnes,0
437,"Lemons, Limes and products - Food supply quantity (tonnes) (FAO (2019))",tonnes,0
438,Maize and products - Stock Variation (FAO (2019)),tonnes,0
439,Maize and products - Processing (FAO (2019)),tonnes,0
440,Maize and products - Other uses (FAO (2019)),tonnes,0
441,Maize Germ Oil - Import Quantity (FAO (2019)),tonnes,0
442,Maize Germ Oil - Export Quantity (FAO (2019)),tonnes,0
443,Maize Germ Oil - Domestic supply quantity (FAO (2019)),tonnes,0
444,Maize Germ Oil - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
445,Millet and products - Import Quantity (FAO (2019)),tonnes,0
446,Millet and products - Feed (FAO (2019)),tonnes,0
447,Molasses - Import Quantity (FAO (2019)),tonnes,0
448,Nuts and products - Import Quantity (FAO (2019)),tonnes,0
449,Nuts and products - Stock Variation (FAO (2019)),tonnes,0
450,Nuts and products - Losses (FAO (2019)),tonnes,0
451,Oats - Production (FAO (2019)),tonnes,0
452,Oats - Import Quantity (FAO (2019)),tonnes,0
453,Oats - Domestic supply quantity (FAO (2019)),tonnes,0
454,Oats - Feed (FAO (2019)),tonnes,0
455,Oats - Seed (FAO (2019)),tonnes,0
456,Oats - Losses (FAO (2019)),tonnes,0
457,Oats - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
458,"Oilcrops Oil, Other - Stock Variation (FAO (2019))",tonnes,0
459,"Oilcrops Oil, Other - Export Quantity (FAO (2019))",tonnes,0
460,"Oilcrops, Other - Import Quantity (FAO (2019))",tonnes,0
461,"Oilcrops, Other - Stock Variation (FAO (2019))",tonnes,0
462,"Oilcrops, Other - Feed (FAO (2019))",tonnes,0
463,"Oilcrops, Other - Other uses (FAO (2019))",tonnes,0
464,"Oilseed Cakes, Other - Import Quantity (FAO (2019))",tonnes,0
465,Olive Oil - Stock Variation (FAO (2019)),tonnes,0
466,Olive Oil - Export Quantity (FAO (2019)),tonnes,0
467,Olive Oil - Other uses (FAO (2019)),tonnes,0
468,Olives (including preserved) - Import Quantity (FAO (2019)),tonnes,0
469,Olives (including preserved) - Stock Variation (FAO (2019)),tonnes,0
470,Olives (including preserved) - Feed (FAO (2019)),tonnes,0
471,Onions - Production (FAO (2019)),tonnes,0
472,Onions - Import Quantity (FAO (2019)),tonnes,0
473,Onions - Export Quantity (FAO (2019)),tonnes,0
474,Onions - Domestic supply quantity (FAO (2019)),tonnes,0
475,Onions - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
476,Palm kernels - Import Quantity (FAO (2019)),tonnes,0
477,Palm kernels - Export Quantity (FAO (2019)),tonnes,0
478,Palm kernels - Domestic supply quantity (FAO (2019)),tonnes,0
479,Palm kernels - Other uses (FAO (2019)),tonnes,0
480,Palm Oil - Stock Variation (FAO (2019)),tonnes,0
481,Palm Oil - Export Quantity (FAO (2019)),tonnes,0
482,Palm Oil - Processing (FAO (2019)),tonnes,0
483,Palmkernel Cake - Import Quantity (FAO (2019)),tonnes,0
484,Palmkernel Cake - Domestic supply quantity (FAO (2019)),tonnes,0
485,Palmkernel Cake - Feed (FAO (2019)),tonnes,0
486,Palmkernel Oil - Import Quantity (FAO (2019)),tonnes,0
487,Palmkernel Oil - Stock Variation (FAO (2019)),tonnes,0
488,Palmkernel Oil - Domestic supply quantity (FAO (2019)),tonnes,0
489,Palmkernel Oil - Other uses (FAO (2019)),tonnes,0
490,Peas - Import Quantity (FAO (2019)),tonnes,0
491,Peas - Export Quantity (FAO (2019)),tonnes,0
492,Peas - Domestic supply quantity (FAO (2019)),tonnes,0
493,Peas - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
494,Pimento - Import Quantity (FAO (2019)),tonnes,0
495,Pimento - Stock Variation (FAO (2019)),tonnes,0
496,Pimento - Export Quantity (FAO (2019)),tonnes,0
497,Pimento - Domestic supply quantity (FAO (2019)),tonnes,0
498,Pimento - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
499,Plantains - Import Quantity (FAO (2019)),tonnes,0
500,Plantains - Domestic supply quantity (FAO (2019)),tonnes,0
501,Plantains - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
502,Potatoes and products - Stock Variation (FAO (2019)),tonnes,0
503,Potatoes and products - Feed (FAO (2019)),tonnes,0
504,Potatoes and products - Other uses (FAO (2019)),tonnes,0
505,"Pulses, Other and products - Stock Variation (FAO (2019))",tonnes,0
506,Rape and Mustard Cake - Import Quantity (FAO (2019)),tonnes,0
507,Rape and Mustard Cake - Domestic supply quantity (FAO (2019)),tonnes,0
508,Rape and Mustard Cake - Feed (FAO (2019)),tonnes,0
509,Rape and Mustard Oil - Stock Variation (FAO (2019)),tonnes,0
510,Rape and Mustard Oil - Export Quantity (FAO (2019)),tonnes,0
511,Rape and Mustardseed - Import Quantity (FAO (2019)),tonnes,0
512,Rape and Mustardseed - Export Quantity (FAO (2019)),tonnes,0
513,Rape and Mustardseed - Domestic supply quantity (FAO (2019)),tonnes,0
514,Rape and Mustardseed - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
515,Rice (Milled Equivalent) - Stock Variation (FAO (2019)),tonnes,0
516,Rice (Milled Equivalent) - Export Quantity (FAO (2019)),tonnes,0
517,Rice (Milled Equivalent) - Feed (FAO (2019)),tonnes,0
518,Rice (Milled Equivalent) - Processing (FAO (2019)),tonnes,0
519,Rice (Milled Equivalent) - Other uses (FAO (2019)),tonnes,0
520,Rice (Paddy Equivalent) - Stock Variation (FAO (2019)),tonnes,0
521,Rice (Paddy Equivalent) - Export Quantity (FAO (2019)),tonnes,0
522,Rice (Paddy Equivalent) - Feed (FAO (2019)),tonnes,0
523,Rice (Paddy Equivalent) - Processing (FAO (2019)),tonnes,0
524,Rice (Paddy Equivalent) - Other uses (FAO (2019)),tonnes,0
525,Roots & Tuber Dry Equiv - Stock Variation (FAO (2019)),tonnes,0
526,Roots & Tuber Dry Equiv - Feed (FAO (2019)),tonnes,0
527,Roots & Tuber Dry Equiv - Other uses (FAO (2019)),tonnes,0
528,"Roots, Other - Import Quantity (FAO (2019))",tonnes,0
529,"Roots, Other - Stock Variation (FAO (2019))",tonnes,0
530,"Roots, Other - Export Quantity (FAO (2019))",tonnes,0
531,"Roots, Other - Domestic supply quantity (FAO (2019))",tonnes,0
532,"Roots, Other - Food supply quantity (tonnes) (FAO (2019))",tonnes,0
533,Rubber - Import Quantity (FAO (2019)),tonnes,0
534,Rubber - Export Quantity (FAO (2019)),tonnes,0
535,Rubber - Domestic supply quantity (FAO (2019)),tonnes,0
536,Rubber - Other uses (FAO (2019)),tonnes,0
537,Rye and products - Production (FAO (2019)),tonnes,0
538,Rye and products - Import Quantity (FAO (2019)),tonnes,0
539,Rye and products - Stock Variation (FAO (2019)),tonnes,0
540,Rye and products - Export Quantity (FAO (2019)),tonnes,0
541,Rye and products - Domestic supply quantity (FAO (2019)),tonnes,0
542,Rye and products - Seed (FAO (2019)),tonnes,0
543,Rye and products - Losses (FAO (2019)),tonnes,0
544,Rye and products - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
545,Sesame seed - Import Quantity (FAO (2019)),tonnes,0
546,Sesame seed - Other uses (FAO (2019)),tonnes,0
547,Sesameseed Oil - Import Quantity (FAO (2019)),tonnes,0
548,Sesameseed Oil - Stock Variation (FAO (2019)),tonnes,0
549,Sesameseed Oil - Export Quantity (FAO (2019)),tonnes,0
550,Sesameseed Oil - Other uses (FAO (2019)),tonnes,0
551,Sisal - Import Quantity (FAO (2019)),tonnes,0
552,Sisal - Domestic supply quantity (FAO (2019)),tonnes,0
553,Sisal - Other uses (FAO (2019)),tonnes,0
554,"Soft-Fibres, Other - Import Quantity (FAO (2019))",tonnes,0
555,"Soft-Fibres, Other - Domestic supply quantity (FAO (2019))",tonnes,0
556,"Soft-Fibres, Other - Other uses (FAO (2019))",tonnes,0
557,Sorghum and products - Production (FAO (2019)),tonnes,0
558,Sorghum and products - Import Quantity (FAO (2019)),tonnes,0
559,Sorghum and products - Domestic supply quantity (FAO (2019)),tonnes,0
560,Sorghum and products - Feed (FAO (2019)),tonnes,0
561,Sorghum and products - Seed (FAO (2019)),tonnes,0
562,Sorghum and products - Losses (FAO (2019)),tonnes,0
563,Soyabean Cake - Production (FAO (2019)),tonnes,0
564,Soyabean Cake - Import Quantity (FAO (2019)),tonnes,0
565,Soyabean Cake - Export Quantity (FAO (2019)),tonnes,0
566,Soyabean Cake - Domestic supply quantity (FAO (2019)),tonnes,0
567,Soyabean Cake - Feed (FAO (2019)),tonnes,0
568,Soyabean Oil - Production (FAO (2019)),tonnes,0
569,Soyabean Oil - Export Quantity (FAO (2019)),tonnes,0
570,Soyabeans - Production (FAO (2019)),tonnes,0
571,Soyabeans - Import Quantity (FAO (2019)),tonnes,0
572,Soyabeans - Export Quantity (FAO (2019)),tonnes,0
573,Soyabeans - Domestic supply quantity (FAO (2019)),tonnes,0
574,Soyabeans - Seed (FAO (2019)),tonnes,0
575,Soyabeans - Losses (FAO (2019)),tonnes,0
576,Soyabeans - Processing (FAO (2019)),tonnes,0
577,Soyabeans - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
578,Sugar (Raw Equivalent) - Export Quantity (FAO (2019)),tonnes,0
579,Sugar (Raw Equivalent) - Other uses (FAO (2019)),tonnes,0
580,Sugar beet - Stock Variation (FAO (2019)),tonnes,0
581,Sugar beet - Export Quantity (FAO (2019)),tonnes,0
582,"Sugar, Raw Equivalent - Export Quantity (FAO (2019))",tonnes,0
583,"Sugar, Raw Equivalent - Other uses (FAO (2019))",tonnes,0
584,"Sugar, Refined Equiv - Export Quantity (FAO (2019))",tonnes,0
585,"Sugar, Refined Equiv - Other uses (FAO (2019))",tonnes,0
586,Sunflower seed - Import Quantity (FAO (2019)),tonnes,0
587,Sunflower seed - Export Quantity (FAO (2019)),tonnes,0
588,Sunflower seed - Losses (FAO (2019)),tonnes,0
589,Sunflowerseed Cake - Import Quantity (FAO (2019)),tonnes,0
590,Sunflowerseed Cake - Export Quantity (FAO (2019)),tonnes,0
591,Sunflowerseed Oil - Stock Variation (FAO (2019)),tonnes,0
592,Sunflowerseed Oil - Export Quantity (FAO (2019)),tonnes,0
593,Sunflowerseed Oil - Other uses (FAO (2019)),tonnes,0
594,Sweet potatoes - Import Quantity (FAO (2019)),tonnes,0
595,Sweet potatoes - Stock Variation (FAO (2019)),tonnes,0
596,Sweet potatoes - Export Quantity (FAO (2019)),tonnes,0
597,Sweet potatoes - Domestic supply quantity (FAO (2019)),tonnes,0
598,Sweet potatoes - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
599,"Sweeteners, Other - Stock Variation (FAO (2019))",tonnes,0
600,"Sweeteners, Other - Export Quantity (FAO (2019))",tonnes,0
601,"Sweeteners, Other - Other uses (FAO (2019))",tonnes,0
602,Tea (including mate) - Export Quantity (FAO (2019)),tonnes,0
603,Tobacco - Production (FAO (2019)),tonnes,0
604,Tobacco - Stock Variation (FAO (2019)),tonnes,0
605,Tomatoes and products - Production (FAO (2019)),tonnes,0
606,Tomatoes and products - Losses (FAO (2019)),tonnes,0
607,Tomatoes and products - Processing (FAO (2019)),tonnes,0
608,"Vegetables, Other - Stock Variation (FAO (2019))",tonnes,0
609,"Vegetables, Other - Feed (FAO (2019))",tonnes,0
610,Wheat and products - Export Quantity (FAO (2019)),tonnes,0
611,Wheat and products - Feed (FAO (2019)),tonnes,0
612,Wheat and products - Other uses (FAO (2019)),tonnes,0
613,Wine - Production (FAO (2019)),tonnes,0
614,Wine - Stock Variation (FAO (2019)),tonnes,0
615,Wine - Export Quantity (FAO (2019)),tonnes,0
616,Alcoholic Beverages - Production (FAO (2019)),tonnes,0
617,Alcoholic Beverages - Stock Variation (FAO (2019)),tonnes,0
618,Alcoholic Beverages - Export Quantity (FAO (2019)),tonnes,0
619,Alcoholic Beverages - Other uses (FAO (2019)),tonnes,0
620,Cereals - Excluding Beer - Processing (FAO (2019)),tonnes,0
621,Cereals - Excluding Beer - Other uses (FAO (2019)),tonnes,0
622,Fruits - Excluding Wine - Processing (FAO (2019)),tonnes,0
623,Oilcrops - Feed (FAO (2019)),tonnes,0
624,Oilcrops - Other uses (FAO (2019)),tonnes,0
625,Pulses - Stock Variation (FAO (2019)),tonnes,0
626,Starchy Roots - Stock Variation (FAO (2019)),tonnes,0
627,Starchy Roots - Feed (FAO (2019)),tonnes,0
628,Starchy Roots - Other uses (FAO (2019)),tonnes,0
629,Stimulants - Export Quantity (FAO (2019)),tonnes,0
630,Sugar & Sweeteners - Export Quantity (FAO (2019)),tonnes,0
631,Sugar & Sweeteners - Other uses (FAO (2019)),tonnes,0
632,Sugar Crops - Stock Variation (FAO (2019)),tonnes,0
633,Sugar Crops - Export Quantity (FAO (2019)),tonnes,0
634,Treenuts - Import Quantity (FAO (2019)),tonnes,0
635,Treenuts - Stock Variation (FAO (2019)),tonnes,0
636,Treenuts - Losses (FAO (2019)),tonnes,0
637,Vegetable Oils - Stock Variation (FAO (2019)),tonnes,0
638,Vegetable Oils - Export Quantity (FAO (2019)),tonnes,0
639,Vegetable Oils - Processing (FAO (2019)),tonnes,0
640,Vegetables - Stock Variation (FAO (2019)),tonnes,0
641,Vegetables - Feed (FAO (2019)),tonnes,0
642,Vegetables - Processing (FAO (2019)),tonnes,0
643,"Alcohol, Non-Food - Export Quantity (FAO (2019))",tonnes,0
644,Bananas - Production (FAO (2019)),tonnes,0
645,Bananas - Losses (FAO (2019)),tonnes,0
646,"Beverages, Alcoholic - Stock Variation (FAO (2019))",tonnes,0
647,"Beverages, Fermented - Stock Variation (FAO (2019))",tonnes,0
648,"Beverages, Fermented - Export Quantity (FAO (2019))",tonnes,0
649,"Cereals, Other - Production (FAO (2019))",tonnes,0
650,Cloves - Import Quantity (FAO (2019)),tonnes,0
651,Cloves - Domestic supply quantity (FAO (2019)),tonnes,0
652,Cloves - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
653,Coconut Oil - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
654,Coffee and products - Stock Variation (FAO (2019)),tonnes,0
655,Cottonseed - Stock Variation (FAO (2019)),tonnes,0
656,Cottonseed - Other uses (FAO (2019)),tonnes,0
657,Cottonseed Oil - Stock Variation (FAO (2019)),tonnes,0
658,Cottonseed Oil - Export Quantity (FAO (2019)),tonnes,0
659,Dates - Stock Variation (FAO (2019)),tonnes,0
660,Dates - Losses (FAO (2019)),tonnes,0
661,"Fruits, Other - Processing (FAO (2019))",tonnes,0
662,Grapefruit and products - Production (FAO (2019)),tonnes,0
663,Grapefruit and products - Losses (FAO (2019)),tonnes,0
664,Groundnut Oil - Stock Variation (FAO (2019)),tonnes,0
665,Groundnuts (in Shell Eq) - Production (FAO (2019)),tonnes,0
666,Groundnuts (in Shell Eq) - Seed (FAO (2019)),tonnes,0
667,Groundnuts (Shelled Eq) - Production (FAO (2019)),tonnes,0
668,Groundnuts (Shelled Eq) - Seed (FAO (2019)),tonnes,0
669,Infant food - Export Quantity (FAO (2019)),tonnes,0
670,"Lemons, Limes and products - Losses (FAO (2019))",tonnes,0
671,Maize Germ Oil - Stock Variation (FAO (2019)),tonnes,0
672,Molasses - Stock Variation (FAO (2019)),tonnes,0
673,Molasses - Export Quantity (FAO (2019)),tonnes,0
674,Oats - Stock Variation (FAO (2019)),tonnes,0
675,Oats - Export Quantity (FAO (2019)),tonnes,0
676,Onions - Stock Variation (FAO (2019)),tonnes,0
677,Onions - Losses (FAO (2019)),tonnes,0
678,"Oranges, Mandarines - Stock Variation (FAO (2019))",tonnes,0
679,Palm kernels - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
680,Palmkernel Cake - Other uses (FAO (2019)),tonnes,0
681,Peas - Production (FAO (2019)),tonnes,0
682,Peas - Stock Variation (FAO (2019)),tonnes,0
683,Peas - Seed (FAO (2019)),tonnes,0
684,Peas - Losses (FAO (2019)),tonnes,0
685,Pimento - Production (FAO (2019)),tonnes,0
686,Pimento - Losses (FAO (2019)),tonnes,0
687,Pineapples and products - Export Quantity (FAO (2019)),tonnes,0
688,Pineapples and products - Losses (FAO (2019)),tonnes,0
689,Rape and Mustard Cake - Production (FAO (2019)),tonnes,0
690,Rape and Mustard Cake - Stock Variation (FAO (2019)),tonnes,0
691,Rape and Mustard Cake - Export Quantity (FAO (2019)),tonnes,0
692,Rape and Mustard Oil - Production (FAO (2019)),tonnes,0
693,Rape and Mustard Oil - Other uses (FAO (2019)),tonnes,0
694,Rape and Mustardseed - Production (FAO (2019)),tonnes,0
695,Rape and Mustardseed - Seed (FAO (2019)),tonnes,0
696,Rape and Mustardseed - Losses (FAO (2019)),tonnes,0
697,Rape and Mustardseed - Processing (FAO (2019)),tonnes,0
698,Rubber - Stock Variation (FAO (2019)),tonnes,0
699,Sesameseed Cake - Import Quantity (FAO (2019)),tonnes,0
700,Sorghum and products - Stock Variation (FAO (2019)),tonnes,0
701,Sorghum and products - Food supply quantity (tonnes) (FAO (2019)),tonnes,0
702,Soyabean Oil - Stock Variation (FAO (2019)),tonnes,0
703,Soyabeans - Feed (FAO (2019)),tonnes,0
704,Sugar beet - Import Quantity (FAO (2019)),tonnes,0
705,Sugar beet - Losses (FAO (2019)),tonnes,0
706,Sugar cane - Import Quantity (FAO (2019)),tonnes,0
707,"Sugar, Raw Equivalent - Processing (FAO (2019))",tonnes,0
708,"Sweeteners, Other - Processing (FAO (2019))",tonnes,0
709,Tea (including mate) - Stock Variation (FAO (2019)),tonnes,0
710,Tobacco - Losses (FAO (2019)),tonnes,0
711,Tomatoes and products - Stock Variation (FAO (2019)),tonnes,0
712,"Vegetables, Other - Processing (FAO (2019))",tonnes,0
713,Wheat and products - Processing (FAO (2019)),tonnes,0
714,Wine - Processing (FAO (2019)),tonnes,0
715,Wine - Other uses (FAO (2019)),tonnes,0
716,Alcoholic Beverages - Processing (FAO (2019)),tonnes,0
717,Miscellaneous - Export Quantity (FAO (2019)),tonnes,0
718,Spices - Losses (FAO (2019)),tonnes,0
719,Stimulants - Stock Variation (FAO (2019)),tonnes,0
720,Sugar & Sweeteners - Processing (FAO (2019)),tonnes,0
721,Sugar Crops - Import Quantity (FAO (2019)),tonnes,0
722,Sugar Crops - Losses (FAO (2019)),tonnes,0
723,"Beverages, Fermented - Production (FAO (2019))",tonnes,0
724,"Beverages, Fermented - Losses (FAO (2019))",tonnes,0
725,Cassava and products - Production (FAO (2019)),tonnes,0
726,Cassava and products - Stock Variation (FAO (2019)),tonnes,0
727,Cassava and products - Export Quantity (FAO (2019)),tonnes,0
728,Cassava and products - Feed (FAO (2019)),tonnes,0
729,Cassava and products - Losses (FAO (2019)),tonnes,0
730,Cocoa Beans and products - Production (FAO (2019)),tonnes,0
731,Cocoa Beans and products - Stock Variation (FAO (2019)),tonnes,0
732,Cocoa Beans and products - Other uses (FAO (2019)),tonnes,0
733,Coffee and products - Production (FAO (2019)),tonnes,0
734,Coffee and products - Other uses (FAO (2019)),tonnes,0
735,Cottonseed Cake - Stock Variation (FAO (2019)),tonnes,0
736,Groundnut Cake - Stock Variation (FAO (2019)),tonnes,0
737,Groundnuts (in Shell Eq) - Losses (FAO (2019)),tonnes,0
738,Groundnuts (Shelled Eq) - Losses (FAO (2019)),tonnes,0
739,"Hard Fibres, Other - Export Quantity (FAO (2019))",tonnes,0
740,Jute - Export Quantity (FAO (2019)),tonnes,0
741,Jute-Like Fibres - Production (FAO (2019)),tonnes,0
