date,location,monthly_sea_surface_temperature_anomaly,monthly_sea_surface_temperature_anomaly_lower_bound_95pct,monthly_sea_surface_temperature_anomaly_upper_bound_95pct
1866-06-15,Northern Hemisphere,0.51343,0.4735,0.561
1866-07-15,Northern Hemisphere,-0.07371,-0.112,-0.029
1866-08-15,Northern Hemisphere,0.07456,0.0315,0.127
1866-09-15,Northern Hemisphere,-0.28431,-0.3375,-0.219
1866-10-15,Northern Hemisphere,-0.06313,-0.1215,0.008
1866-11-15,Northern Hemisphere,0.11504,0.0525,0.1905
1866-12-15,Northern Hemisphere,-0.07517,-0.1425,0.008
1867-01-15,Northern Hemisphere,-0.01103,-0.0675,0.061
1867-02-15,Northern Hemisphere,-0.00129,-0.06,0.072
1867-03-15,Northern Hemisphere,0.32567,0.2715,0.393
1867-04-15,Northern Hemisphere,-0.12026,-0.1725,-0.0565
1867-05-15,Northern Hemisphere,0.03005,-0.0125,0.082
1867-06-15,Northern Hemisphere,-0.17591,-0.2145,-0.1325
1867-07-15,Northern Hemisphere,-0.02757,-0.068,0.0225
1867-08-15,Northern Hemisphere,-0.09439,-0.138,-0.045
1867-09-15,Northern Hemisphere,-0.13071,-0.179,-0.07
1867-10-15,Northern Hemisphere,-0.24188,-0.298,-0.168
1867-11-15,Northern Hemisphere,0.11101,0.05,0.189
1867-12-15,Northern Hemisphere,-0.448,-0.507,-0.368
1868-01-15,Northern Hemisphere,0.08958,0.0305,0.1665
1868-02-15,Northern Hemisphere,-0.3295,-0.3885,-0.253
1868-03-15,Northern Hemisphere,0.02974,-0.0305,0.112
1868-04-15,Northern Hemisphere,0.0952,0.046,0.158
1868-05-15,Northern Hemisphere,0.04263,-0.002,0.0995
1868-06-15,Northern Hemisphere,0.28017,0.242,0.33
1868-07-15,Northern Hemisphere,0.65398,0.615,0.6995
1868-08-15,Northern Hemisphere,0.05966,0.016,0.1115
1868-09-15,Northern Hemisphere,-0.12231,-0.167,-0.063
1868-10-15,Northern Hemisphere,-0.39412,-0.449,-0.3225
1868-11-15,Northern Hemisphere,-0.01134,-0.069,0.064
1868-12-15,Northern Hemisphere,0.09019,0.028,0.1725
1869-01-15,Northern Hemisphere,-0.1653,-0.23,-0.082
1869-02-15,Northern Hemisphere,0.00713,-0.06,0.0985
1869-03-15,Northern Hemisphere,-0.15501,-0.209,-0.0875
1869-04-15,Northern Hemisphere,0.06122,0.0115,0.1215
1869-05-15,Northern Hemisphere,0.17031,0.1295,0.22
1869-06-15,Northern Hemisphere,-0.15801,-0.191,-0.1175
1869-07-15,Northern Hemisphere,-0.03201,-0.0655,0.0085
1869-08-15,Northern Hemisphere,0.05897,0.0165,0.11
1869-09-15,Northern Hemisphere,-0.21218,-0.262,-0.1445
1869-10-15,Northern Hemisphere,-0.18882,-0.243,-0.1145
1869-11-15,Northern Hemisphere,-0.18935,-0.254,-0.106
1869-12-15,Northern Hemisphere,-0.26053,-0.328,-0.1735
1870-01-15,Northern Hemisphere,-0.05072,-0.1125,0.032
1870-02-15,Northern Hemisphere,0.11262,0.0525,0.1905
1870-03-15,Northern Hemisphere,0.01143,-0.0455,0.0845
1870-04-15,Northern Hemisphere,-0.00566,-0.058,0.0675
1870-05-15,Northern Hemisphere,0.00221,-0.035,0.049
1870-06-15,Northern Hemisphere,0.00184,-0.03,0.0425
1870-07-15,Northern Hemisphere,-0.08365,-0.115,-0.0445
1870-08-15,Northern Hemisphere,0.09505,0.0555,0.1415
1870-09-15,Northern Hemisphere,-0.09106,-0.137,-0.0295
1870-10-15,Northern Hemisphere,-0.03393,-0.098,0.052
1870-11-15,Northern Hemisphere,-0.17735,-0.243,-0.0925
1870-12-15,Northern Hemisphere,-0.04251,-0.112,0.048
1871-01-15,Northern Hemisphere,-0.22019,-0.2845,-0.131
1871-02-15,Northern Hemisphere,-0.37719,-0.4355,-0.3015
1871-03-15,Northern Hemisphere,-0.14446,-0.2015,-0.062
1871-04-15,Northern Hemisphere,0.19234,0.143,0.255
1871-05-15,Northern Hemisphere,0.06813,0.031,0.1145
1871-06-15,Northern Hemisphere,-0.06421,-0.0965,-0.0245
1871-07-15,Northern Hemisphere,0.07764,0.047,0.115
1871-08-15,Northern Hemisphere,-0.26194,-0.303,-0.214
1871-09-15,Northern Hemisphere,-0.41581,-0.4625,-0.3555
1871-10-15,Northern Hemisphere,-0.38731,-0.442,-0.316
1871-11-15,Northern Hemisphere,-0.447,-0.5075,-0.3685
1871-12-15,Northern Hemisphere,-0.18885,-0.2505,-0.108
1872-01-15,Northern Hemisphere,-0.38627,-0.4415,-0.3105
1872-02-15,Northern Hemisphere,-0.55167,-0.6055,-0.477
1872-03-15,Northern Hemisphere,-0.45481,-0.503,-0.389
1872-04-15,Northern Hemisphere,-0.22982,-0.2715,-0.1745
1872-05-15,Northern Hemisphere,-0.08997,-0.1305,-0.0365
1872-06-15,Northern Hemisphere,-0.02739,-0.0625,0.0135
1872-07-15,Northern Hemisphere,0.04017,0.0045,0.0825
1872-08-15,Northern Hemisphere,0.2178,0.1795,0.2655
1872-09-15,Northern Hemisphere,0.12861,0.082,0.186
1872-10-15,Northern Hemisphere,-0.26708,-0.3215,-0.1925
1872-11-15,Northern Hemisphere,-0.33629,-0.3965,-0.2545
1872-12-15,Northern Hemisphere,-0.34639,-0.4105,-0.2535
1873-01-15,Northern Hemisphere,-0.0682,-0.1285,0.009
1873-02-15,Northern Hemisphere,-0.57895,-0.6395,-0.495
1873-03-15,Northern Hemisphere,-0.27119,-0.327,-0.197
1873-04-15,Northern Hemisphere,-0.23996,-0.2855,-0.1785
1873-05-15,Northern Hemisphere,-0.3312,-0.366,-0.2885
1873-06-15,Northern Hemisphere,-0.3958,-0.426,-0.3565
1873-07-15,Northern Hemisphere,-0.28475,-0.316,-0.245
1873-08-15,Northern Hemisphere,-0.19021,-0.227,-0.143
1873-09-15,Northern Hemisphere,-0.0837,-0.126,-0.0285
1873-10-15,Northern Hemisphere,-0.25673,-0.3105,-0.1905
1873-11-15,Northern Hemisphere,-0.23159,-0.2925,-0.153
1873-12-15,Northern Hemisphere,-0.12832,-0.1945,-0.0365
1874-01-15,Northern Hemisphere,0.12346,0.06,0.2235
1874-02-15,Northern Hemisphere,-0.32991,-0.387,-0.254
1874-03-15,Northern Hemisphere,-0.46946,-0.524,-0.392
1874-04-15,Northern Hemisphere,-0.4021,-0.452,-0.3325
1874-05-15,Northern Hemisphere,-0.06699,-0.102,-0.0255
1874-06-15,Northern Hemisphere,-0.22227,-0.2515,-0.1885
1874-07-15,Northern Hemisphere,-0.23616,-0.268,-0.199
1874-08-15,Northern Hemisphere,-0.36689,-0.4045,-0.324
1874-09-15,Northern Hemisphere,-0.07873,-0.121,-0.0275
1874-10-15,Northern Hemisphere,-0.46794,-0.521,-0.402
1874-11-15,Northern Hemisphere,-0.45088,-0.5155,-0.366
1874-12-15,Northern Hemisphere,-0.56198,-0.628,-0.4745
1875-01-15,Northern Hemisphere,-0.36284,-0.4285,-0.2695
1875-02-15,Northern Hemisphere,-0.22942,-0.3055,-0.098
1875-03-15,Northern Hemisphere,-0.32855,-0.3815,-0.254
1875-04-15,Northern Hemisphere,-0.27346,-0.3215,-0.2075
1875-05-15,Northern Hemisphere,-0.11757,-0.154,-0.075
1875-06-15,Northern Hemisphere,-0.22221,-0.252,-0.184
1875-07-15,Northern Hemisphere,-0.23473,-0.2655,-0.1995
1875-08-15,Northern Hemisphere,-0.03014,-0.0625,0.0105
1875-09-15,Northern Hemisphere,-0.0251,-0.0685,0.029
1875-10-15,Northern Hemisphere,-0.01447,-0.0695,0.056
1875-11-15,Northern Hemisphere,-0.28111,-0.348,-0.1815
1875-12-15,Northern Hemisphere,-0.43881,-0.5045,-0.3465
1876-01-15,Northern Hemisphere,-0.54849,-0.619,-0.4555
1876-02-15,Northern Hemisphere,-0.31963,-0.3885,-0.227
1876-03-15,Northern Hemisphere,-0.29336,-0.354,-0.211
1876-04-15,Northern Hemisphere,-0.30027,-0.3535,-0.227
1876-05-15,Northern Hemisphere,-0.50088,-0.539,-0.4565
1876-06-15,Northern Hemisphere,-0.17807,-0.2095,-0.143
1876-07-15,Northern Hemisphere,0.09999,0.067,0.139
1876-08-15,Northern Hemisphere,-0.06905,-0.1025,-0.032
1876-09-15,Northern Hemisphere,-0.19583,-0.241,-0.1475
1876-10-15,Northern Hemisphere,-0.38577,-0.444,-0.315
1876-11-15,Northern Hemisphere,-0.1835,-0.2545,-0.0915
1876-12-15,Northern Hemisphere,0.01138,-0.063,0.113
1877-01-15,Northern Hemisphere,-0.28419,-0.3525,-0.195
1877-02-15,Northern Hemisphere,0.2286,0.1565,0.3315
1877-03-15,Northern Hemisphere,-0.04311,-0.1055,0.0455
1877-04-15,Northern Hemisphere,0.00538,-0.045,0.0715
1877-05-15,Northern Hemisphere,-0.02842,-0.0665,0.0145
1877-06-15,Northern Hemisphere,0.21805,0.19,0.246
1877-07-15,Northern Hemisphere,0.17309,0.1375,0.208
1877-08-15,Northern Hemisphere,0.35162,0.3145,0.388
1877-09-15,Northern Hemisphere,0.26122,0.2125,0.3125
1877-10-15,Northern Hemisphere,0.28801,0.227,0.356
1877-11-15,Northern Hemisphere,0.32004,0.2495,0.4115
1877-12-15,Northern Hemisphere,0.40214,0.328,0.502
1878-01-15,Northern Hemisphere,0.32213,0.2475,0.4345
1878-02-15,Northern Hemisphere,0.29664,0.2265,0.4065
1878-03-15,Northern Hemisphere,0.22521,0.1675,0.309
1878-04-15,Northern Hemisphere,0.51299,0.4615,0.588
1878-05-15,Northern Hemisphere,0.33258,0.298,0.3715
1878-06-15,Northern Hemisphere,0.2742,0.246,0.304
1878-07-15,Northern Hemisphere,-0.02586,-0.0555,0.007
1878-08-15,Northern Hemisphere,0.16353,0.1275,0.202
1878-09-15,Northern Hemisphere,0.1817,0.1335,0.232
1878-10-15,Northern Hemisphere,-0.20557,-0.2665,-0.1325
1878-11-15,Northern Hemisphere,-0.28021,-0.3535,-0.1705
1878-12-15,Northern Hemisphere,-0.02499,-0.097,0.0755
1879-01-15,Northern Hemisphere,0.03252,-0.045,0.151
1879-02-15,Northern Hemisphere,0.0049,-0.065,0.111
1879-03-15,Northern Hemisphere,-0.01443,-0.0705,0.0645
1879-04-15,Northern Hemisphere,-0.11238,-0.1635,-0.041
1879-05-15,Northern Hemisphere,-0.07855,-0.1175,-0.035
1879-06-15,Northern Hemisphere,-0.17202,-0.206,-0.1345
1879-07-15,Northern Hemisphere,-0.28005,-0.3115,-0.2445
1879-08-15,Northern Hemisphere,-0.22721,-0.2615,-0.19
1879-09-15,Northern Hemisphere,-0.22716,-0.2735,-0.1775
1879-10-15,Northern Hemisphere,-0.15968,-0.218,-0.086
1879-11-15,Northern Hemisphere,-0.32605,-0.3915,-0.2365
1879-12-15,Northern Hemisphere,-0.30042,-0.369,-0.207
1880-01-15,Northern Hemisphere,-0.12812,-0.201,-0.038
1880-02-15,Northern Hemisphere,-0.23942,-0.3065,-0.1585
1880-03-15,Northern Hemisphere,0.01041,-0.0545,0.0935
1880-04-15,Northern Hemisphere,0.00878,-0.0445,0.073
1880-05-15,Northern Hemisphere,-0.34208,-0.3815,-0.2995
1880-06-15,Northern Hemisphere,-0.21622,-0.2475,-0.185
1880-07-15,Northern Hemisphere,-0.21183,-0.247,-0.1775
1880-08-15,Northern Hemisphere,-0.12203,-0.159,-0.088
1880-09-15,Northern Hemisphere,-0.26384,-0.3135,-0.2115
1880-10-15,Northern Hemisphere,-0.17217,-0.2385,-0.093
1880-11-15,Northern Hemisphere,-0.17228,-0.2475,-0.078
1880-12-15,Northern Hemisphere,-0.1701,-0.25,-0.062
1881-01-15,Northern Hemisphere,0.04367,-0.0345,0.1505
1881-02-15,Northern Hemisphere,0.06265,-0.0135,0.169
1881-03-15,Northern Hemisphere,0.04105,-0.024,0.129
1881-04-15,Northern Hemisphere,-0.0137,-0.0705,0.0605
1881-05-15,Northern Hemisphere,-0.05913,-0.1015,-0.0095
1881-06-15,Northern Hemisphere,-0.0625,-0.0955,-0.0315
1881-07-15,Northern Hemisphere,-0.18083,-0.2145,-0.146
1881-08-15,Northern Hemisphere,-0.18906,-0.2285,-0.151
1881-09-15,Northern Hemisphere,-0.29574,-0.3495,-0.2445
1881-10-15,Northern Hemisphere,-0.37162,-0.439,-0.291
1881-11-15,Northern Hemisphere,-0.46726,-0.542,-0.372
1881-12-15,Northern Hemisphere,-0.24018,-0.3195,-0.1305
1882-01-15,Northern Hemisphere,-0.10925,-0.1875,-0.0035
1882-02-15,Northern Hemisphere,-0.239,-0.309,-0.1465
1882-03-15,Northern Hemisphere,-0.21348,-0.2805,-0.122
1882-04-15,Northern Hemisphere,-0.24535,-0.301,-0.1745
1882-05-15,Northern Hemisphere,-0.28881,-0.332,-0.2395
1882-06-15,Northern Hemisphere,-0.29051,-0.3275,-0.2585
1882-07-15,Northern Hemisphere,-0.23603,-0.277,-0.1975
1882-08-15,Northern Hemisphere,-0.30483,-0.348,-0.2675
1882-09-15,Northern Hemisphere,-0.25189,-0.3045,-0.2015
1882-10-15,Northern Hemisphere,-0.31177,-0.378,-0.2345
1882-11-15,Northern Hemisphere,-0.16323,-0.241,-0.0575
1882-12-15,Northern Hemisphere,-0.27419,-0.3515,-0.172
1883-01-15,Northern Hemisphere,-0.3746,-0.456,-0.27
1883-02-15,Northern Hemisphere,-0.1916,-0.271,-0.0845
1883-03-15,Northern Hemisphere,-0.33284,-0.402,-0.2455
1883-04-15,Northern Hemisphere,-0.21514,-0.274,-0.151
1883-05-15,Northern Hemisphere,-0.24227,-0.29,-0.1945
1883-06-15,Northern Hemisphere,-0.16354,-0.203,-0.1285
1883-07-15,Northern Hemisphere,-0.19917,-0.2445,-0.155
1883-08-15,Northern Hemisphere,-0.11752,-0.1615,-0.078
1883-09-15,Northern Hemisphere,-0.36257,-0.421,-0.3135
1883-10-15,Northern Hemisphere,-0.50732,-0.5755,-0.437
1883-11-15,Northern Hemisphere,-0.38652,-0.466,-0.2945
1883-12-15,Northern Hemisphere,-0.23576,-0.3165,-0.142
1884-01-15,Northern Hemisphere,-0.46436,-0.5435,-0.369
1884-02-15,Northern Hemisphere,-0.08474,-0.162,0.0165
1884-03-15,Northern Hemisphere,-0.18414,-0.252,-0.0975
1884-04-15,Northern Hemisphere,-0.3081,-0.366,-0.2365
1884-05-15,Northern Hemisphere,-0.15968,-0.2055,-0.1135
1884-06-15,Northern Hemisphere,-0.39737,-0.44,-0.358
1884-07-15,Northern Hemisphere,-0.44881,-0.4935,-0.4055
1884-08-15,Northern Hemisphere,-0.32657,-0.376,-0.28
1884-09-15,Northern Hemisphere,-0.48769,-0.55,-0.4355
1884-10-15,Northern Hemisphere,-0.37429,-0.4405,-0.3075
1884-11-15,Northern Hemisphere,-0.66689,-0.7435,-0.575
1884-12-15,Northern Hemisphere,-0.3796,-0.4595,-0.2835
1885-01-15,Northern Hemisphere,-0.26897,-0.345,-0.1785
1885-02-15,Northern Hemisphere,-0.3546,-0.429,-0.2635
1885-03-15,Northern Hemisphere,-0.3914,-0.4605,-0.3025
1885-04-15,Northern Hemisphere,-0.32403,-0.3825,-0.253
1885-05-15,Northern Hemisphere,-0.23545,-0.284,-0.187
1885-06-15,Northern Hemisphere,-0.33213,-0.375,-0.2945
1885-07-15,Northern Hemisphere,-0.27898,-0.327,-0.2325
1885-08-15,Northern Hemisphere,-0.16992,-0.2185,-0.1265
1885-09-15,Northern Hemisphere,-0.25139,-0.3115,-0.1965
1885-10-15,Northern Hemisphere,0.01541,-0.055,0.093
1885-11-15,Northern Hemisphere,-0.25689,-0.3345,-0.167
1885-12-15,Northern Hemisphere,-0.14205,-0.225,-0.0395
1886-01-15,Northern Hemisphere,-0.0272,-0.116,0.0775
1886-02-15,Northern Hemisphere,-0.25956,-0.34,-0.1675
1886-03-15,Northern Hemisphere,-0.17985,-0.255,-0.088
1886-04-15,Northern Hemisphere,-0.23954,-0.3035,-0.1715
1886-05-15,Northern Hemisphere,-0.2007,-0.2525,-0.1535
1886-06-15,Northern Hemisphere,-0.28041,-0.326,-0.237
1886-07-15,Northern Hemisphere,-0.24474,-0.2905,-0.198
1886-08-15,Northern Hemisphere,-0.35364,-0.405,-0.304
1886-09-15,Northern Hemisphere,-0.46292,-0.526,-0.4065
1886-10-15,Northern Hemisphere,-0.34269,-0.418,-0.2695
1886-11-15,Northern Hemisphere,-0.43841,-0.524,-0.3405
1886-12-15,Northern Hemisphere,-0.44252,-0.53,-0.3405
1887-01-15,Northern Hemisphere,-0.46285,-0.5515,-0.355
1887-02-15,Northern Hemisphere,-0.50883,-0.5885,-0.415
1887-03-15,Northern Hemisphere,-0.34313,-0.418,-0.2585
1887-04-15,Northern Hemisphere,-0.35483,-0.4195,-0.288
1887-05-15,Northern Hemisphere,-0.45419,-0.5065,-0.4085
1887-06-15,Northern Hemisphere,-0.23906,-0.286,-0.194
1887-07-15,Northern Hemisphere,-0.23563,-0.2835,-0.1875
1887-08-15,Northern Hemisphere,-0.25701,-0.308,-0.2055
1887-09-15,Northern Hemisphere,-0.49348,-0.5575,-0.4405
1887-10-15,Northern Hemisphere,-0.27753,-0.355,-0.1995
1887-11-15,Northern Hemisphere,-0.34126,-0.426,-0.2455
1887-12-15,Northern Hemisphere,-0.08142,-0.1685,0.016
1888-01-15,Northern Hemisphere,-0.13128,-0.222,-0.0245
1888-02-15,Northern Hemisphere,-0.28703,-0.373,-0.186
1888-03-15,Northern Hemisphere,-0.15391,-0.2305,-0.068
1888-04-15,Northern Hemisphere,-0.01326,-0.0805,0.0515
1888-05-15,Northern Hemisphere,-0.06526,-0.12,-0.0205
1888-06-15,Northern Hemisphere,-0.01907,-0.0625,0.023
1888-07-15,Northern Hemisphere,-0.17733,-0.2255,-0.1315
1888-08-15,Northern Hemisphere,-0.20461,-0.254,-0.1575
1888-09-15,Northern Hemisphere,-0.17954,-0.242,-0.127
1888-10-15,Northern Hemisphere,-0.00043,-0.078,0.0725
1888-11-15,Northern Hemisphere,-0.05871,-0.146,0.04
1888-12-15,Northern Hemisphere,0.0171,-0.07,0.11
1889-01-15,Northern Hemisphere,0.24382,0.1575,0.341
1889-02-15,Northern Hemisphere,0.0884,0.007,0.1825
1889-03-15,Northern Hemisphere,0.03726,-0.036,0.118
1889-04-15,Northern Hemisphere,0.05301,-0.01,0.1165
1889-05-15,Northern Hemisphere,-0.04458,-0.099,0.0035
1889-06-15,Northern Hemisphere,-0.01809,-0.0635,0.028
1889-07-15,Northern Hemisphere,-0.18711,-0.237,-0.134
1889-08-15,Northern Hemisphere,-0.19144,-0.242,-0.1385
1889-09-15,Northern Hemisphere,-0.24604,-0.311,-0.1905
1889-10-15,Northern Hemisphere,-0.22101,-0.299,-0.1465
1889-11-15,Northern Hemisphere,-0.21831,-0.305,-0.1235
1889-12-15,Northern Hemisphere,-0.27562,-0.369,-0.171
1890-01-15,Northern Hemisphere,-0.34998,-0.4365,-0.245
1890-02-15,Northern Hemisphere,-0.24452,-0.327,-0.1465
1890-03-15,Northern Hemisphere,-0.27219,-0.345,-0.187
1890-04-15,Northern Hemisphere,-0.31664,-0.3795,-0.246
1890-05-15,Northern Hemisphere,-0.24772,-0.297,-0.202
1890-06-15,Northern Hemisphere,-0.34174,-0.3865,-0.296
1890-07-15,Northern Hemisphere,-0.54116,-0.5875,-0.49
1890-08-15,Northern Hemisphere,-0.55579,-0.606,-0.505
1890-09-15,Northern Hemisphere,-0.58145,-0.6435,-0.5275
1890-10-15,Northern Hemisphere,-0.50515,-0.582,-0.424
1890-11-15,Northern Hemisphere,-0.48596,-0.572,-0.382
1890-12-15,Northern Hemisphere,-0.37693,-0.466,-0.2735
1891-01-15,Northern Hemisphere,-0.489,-0.5785,-0.388
1891-02-15,Northern Hemisphere,-0.24183,-0.33,-0.1385
1891-03-15,Northern Hemisphere,-0.20476,-0.2845,-0.113
1891-04-15,Northern Hemisphere,-0.24549,-0.313,-0.173
1891-05-15,Northern Hemisphere,-0.05316,-0.108,-0.005
1891-06-15,Northern Hemisphere,0.0016,-0.047,0.0515
1891-07-15,Northern Hemisphere,-0.06755,-0.118,-0.0095
1891-08-15,Northern Hemisphere,-0.14494,-0.198,-0.0875
1891-09-15,Northern Hemisphere,-0.07162,-0.138,-0.012
1891-10-15,Northern Hemisphere,-0.1645,-0.246,-0.08
1891-11-15,Northern Hemisphere,-0.37483,-0.4675,-0.2715
1891-12-15,Northern Hemisphere,-0.17997,-0.2745,-0.0695
1892-01-15,Northern Hemisphere,-0.0901,-0.1875,0.0245
1892-02-15,Northern Hemisphere,-0.12188,-0.2105,-0.022
1892-03-15,Northern Hemisphere,-0.33195,-0.412,-0.2465
1892-04-15,Northern Hemisphere,-0.31006,-0.3805,-0.2335
1892-05-15,Northern Hemisphere,-0.32362,-0.378,-0.276
1892-06-15,Northern Hemisphere,-0.35629,-0.406,-0.3065
1892-07-15,Northern Hemisphere,-0.49513,-0.547,-0.44
1892-08-15,Northern Hemisphere,-0.47437,-0.531,-0.417
1892-09-15,Northern Hemisphere,-0.46066,-0.528,-0.404
1892-10-15,Northern Hemisphere,-0.62467,-0.7085,-0.537
1892-11-15,Northern Hemisphere,-0.71679,-0.812,-0.6155
1892-12-15,Northern Hemisphere,-0.59415,-0.6925,-0.4845
1893-01-15,Northern Hemisphere,-0.55764,-0.654,-0.452
1893-02-15,Northern Hemisphere,-0.46117,-0.5545,-0.3585
1893-03-15,Northern Hemisphere,-0.49436,-0.578,-0.4025
1893-04-15,Northern Hemisphere,-0.47515,-0.548,-0.401
1893-05-15,Northern Hemisphere,-0.57052,-0.629,-0.521
1893-06-15,Northern Hemisphere,-0.36997,-0.421,-0.319
1893-07-15,Northern Hemisphere,-0.13184,-0.185,-0.0715
1893-08-15,Northern Hemisphere,-0.31295,-0.3695,-0.2505
1893-09-15,Northern Hemisphere,-0.54359,-0.612,-0.4845
1893-10-15,Northern Hemisphere,-0.29815,-0.3855,-0.2135
1893-11-15,Northern Hemisphere,-0.58004,-0.6785,-0.473
1893-12-15,Northern Hemisphere,-0.54847,-0.6525,-0.4325
1894-01-15,Northern Hemisphere,-0.6043,-0.7045,-0.502
1894-02-15,Northern Hemisphere,-0.64024,-0.737,-0.5365
1894-03-15,Northern Hemisphere,-0.58547,-0.6745,-0.4935
1894-04-15,Northern Hemisphere,-0.35822,-0.434,-0.28
1894-05-15,Northern Hemisphere,-0.49992,-0.561,-0.448
1894-06-15,Northern Hemisphere,-0.54585,-0.595,-0.4945
1894-07-15,Northern Hemisphere,-0.2382,-0.2925,-0.1765
1894-08-15,Northern Hemisphere,-0.34832,-0.407,-0.286
1894-09-15,Northern Hemisphere,-0.33534,-0.409,-0.2715
1894-10-15,Northern Hemisphere,-0.50784,-0.5985,-0.4225
1894-11-15,Northern Hemisphere,-0.45679,-0.557,-0.3585
1894-12-15,Northern Hemisphere,-0.47647,-0.578,-0.377
1895-01-15,Northern Hemisphere,-0.31539,-0.4155,-0.2095
1895-02-15,Northern Hemisphere,-0.33065,-0.424,-0.2305
1895-03-15,Northern Hemisphere,-0.53136,-0.616,-0.4395
1895-04-15,Northern Hemisphere,-0.40966,-0.4815,-0.336
1895-05-15,Northern Hemisphere,-0.31661,-0.3765,-0.2635
1895-06-15,Northern Hemisphere,-0.26255,-0.312,-0.206
1895-07-15,Northern Hemisphere,-0.24114,-0.2975,-0.1755
1895-08-15,Northern Hemisphere,-0.34574,-0.4045,-0.2805
1895-09-15,Northern Hemisphere,-0.16879,-0.239,-0.102
1895-10-15,Northern Hemisphere,-0.14113,-0.2295,-0.056
1895-11-15,Northern Hemisphere,-0.13513,-0.2355,-0.027
1895-12-15,Northern Hemisphere,-0.25799,-0.3605,-0.149
1896-01-15,Northern Hemisphere,-0.30281,-0.3995,-0.1985
1896-02-15,Northern Hemisphere,-0.25715,-0.3505,-0.1565
1896-03-15,Northern Hemisphere,-0.17428,-0.261,-0.081
1896-04-15,Northern Hemisphere,-0.11531,-0.191,-0.0455
1896-05-15,Northern Hemisphere,-0.07103,-0.133,-0.0145
1896-06-15,Northern Hemisphere,-0.009,-0.064,0.05
1896-07-15,Northern Hemisphere,-0.04479,-0.099,0.016
1896-08-15,Northern Hemisphere,-0.03133,-0.093,0.035
1896-09-15,Northern Hemisphere,0.09657,0.019,0.165
1896-10-15,Northern Hemisphere,-0.17004,-0.2605,-0.08
1896-11-15,Northern Hemisphere,-0.02483,-0.1275,0.0865
1896-12-15,Northern Hemisphere,0.05623,-0.0455,0.1665
1897-01-15,Northern Hemisphere,0.00869,-0.0905,0.1095
1897-02-15,Northern Hemisphere,-0.0584,-0.1525,0.037
1897-03-15,Northern Hemisphere,0.18503,0.0985,0.2745
1897-04-15,Northern Hemisphere,0.02417,-0.0505,0.096
1897-05-15,Northern Hemisphere,-0.09066,-0.154,-0.03
1897-06-15,Northern Hemisphere,-0.10997,-0.1695,-0.042
1897-07-15,Northern Hemisphere,-0.04079,-0.0995,0.03
1897-08-15,Northern Hemisphere,-0.14671,-0.2105,-0.0735
1897-09-15,Northern Hemisphere,-0.24237,-0.3175,-0.169
1897-10-15,Northern Hemisphere,-0.23039,-0.3205,-0.145
1897-11-15,Northern Hemisphere,-0.22442,-0.3235,-0.1245
1897-12-15,Northern Hemisphere,-0.22338,-0.3255,-0.119
1898-01-15,Northern Hemisphere,-0.25174,-0.3565,-0.1425
1898-02-15,Northern Hemisphere,-0.20862,-0.3055,-0.1115
1898-03-15,Northern Hemisphere,-0.21062,-0.3025,-0.1135
1898-04-15,Northern Hemisphere,-0.32745,-0.406,-0.2525
1898-05-15,Northern Hemisphere,-0.37644,-0.442,-0.3175
1898-06-15,Northern Hemisphere,-0.18708,-0.2455,-0.122
1898-07-15,Northern Hemisphere,-0.22479,-0.28,-0.1575
1898-08-15,Northern Hemisphere,-0.30722,-0.37,-0.2355
1898-09-15,Northern Hemisphere,-0.28267,-0.3585,-0.212
1898-10-15,Northern Hemisphere,-0.38292,-0.476,-0.295
1898-11-15,Northern Hemisphere,-0.38901,-0.496,-0.282
1898-12-15,Northern Hemisphere,-0.35552,-0.4675,-0.236
1899-01-15,Northern Hemisphere,-0.26016,-0.37,-0.1445
1899-02-15,Northern Hemisphere,-0.3852,-0.489,-0.2695
1899-03-15,Northern Hemisphere,-0.46804,-0.562,-0.3695
1899-04-15,Northern Hemisphere,-0.26036,-0.34,-0.178
1899-05-15,Northern Hemisphere,-0.18091,-0.2465,-0.1215
1899-06-15,Northern Hemisphere,-0.32629,-0.3845,-0.2655
1899-07-15,Northern Hemisphere,-0.14314,-0.2025,-0.0755
1899-08-15,Northern Hemisphere,-0.12288,-0.19,-0.0505
1899-09-15,Northern Hemisphere,-0.19503,-0.276,-0.1205
1899-10-15,Northern Hemisphere,-0.16859,-0.266,-0.077
1899-11-15,Northern Hemisphere,-0.14801,-0.256,-0.0345
1899-12-15,Northern Hemisphere,-0.20268,-0.316,-0.0845
1900-01-15,Northern Hemisphere,-0.07795,-0.191,0.037
1900-02-15,Northern Hemisphere,-0.05779,-0.1655,0.056
1900-03-15,Northern Hemisphere,-0.05627,-0.152,0.04
1900-04-15,Northern Hemisphere,0.04406,-0.04,0.122
1900-05-15,Northern Hemisphere,-0.27409,-0.341,-0.213
1900-06-15,Northern Hemisphere,-0.03779,-0.092,0.028
1900-07-15,Northern Hemisphere,-0.13658,-0.1945,-0.0655
1900-08-15,Northern Hemisphere,-0.1283,-0.1935,-0.053
